,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.1802399754524231,0.24538877606391907,0.14908058941364288,0.26101407408714294,0.15249474346637726,0.21518996357917786,0.13677920401096344,0.2547191381454468,0.14432209730148315,0.1520707756280899,0.22544695436954498,0.31085437536239624,0.26932424306869507,0.07352498173713684,0.39727768301963806,0.27303990721702576,0.4716518819332123,0.047902848571538925,0.5351951718330383,0.2734030783176422,0.6323978304862976,0.04958578199148178,0.5554442405700684,0.27076730132102966,0.571200966835022,0.13860708475112915,0.7693542838096619,0.2794906198978424,0.7533853054046631,0.1314902901649475,0.9829164147377014,0.2688509523868561,0.9283494353294373,0.12590964138507843
1,0.18271242082118988,0.2512069046497345,0.14977064728736877,0.2654367685317993,0.15302059054374695,0.2226088047027588,0.1410486400127411,0.2575267255306244,0.14403918385505676,0.15648140013217926,0.2269662469625473,0.3139617443084717,0.2694683074951172,0.07427279651165009,0.3983842134475708,0.27934324741363525,0.4703884720802307,0.046447452157735825,0.5352193117141724,0.2751666307449341,0.6321825981140137,0.05179210752248764,0.5640085935592651,0.2692010998725891,0.577196478843689,0.13847492635250092,0.7768170237541199,0.27348771691322327,0.7610408067703247,0.13156907260417938,0.9851455688476562,0.25310778617858887,0.932314932346344,0.11620298027992249
2,0.18259674310684204,0.2548938989639282,0.15152914822101593,0.26976457238197327,0.15332971513271332,0.2267109453678131,0.14260223507881165,0.26307791471481323,0.14121481776237488,0.16064679622650146,0.23259583115577698,0.31829264760017395,0.2682880163192749,0.07605546712875366,0.4013679325580597,0.2892359793186188,0.4721187353134155,0.04622955620288849,0.5338239073753357,0.282148152589798,0.6343572735786438,0.05251498520374298,0.5731946229934692,0.2707275152206421,0.5855511426925659,0.13918748497962952,0.7857558727264404,0.2710636556148529,0.7684398293495178,0.13058294355869293,0.9816511869430542,0.24246379733085632,0.9318225979804993,0.10635830461978912
3,0.18157151341438293,0.2595853805541992,0.15194463729858398,0.2738528251647949,0.1525212973356247,0.2325824499130249,0.14249692857265472,0.2653041183948517,0.1377524882555008,0.16488580405712128,0.23373517394065857,0.3167782723903656,0.2666076123714447,0.07864965498447418,0.4016357958316803,0.29366374015808105,0.4729746878147125,0.04730643332004547,0.5300598740577698,0.28644928336143494,0.6393277049064636,0.055246785283088684,0.5813323259353638,0.2701144814491272,0.5912426114082336,0.14011962711811066,0.791228711605072,0.265871524810791,0.7734354138374329,0.12774433195590973,0.982089102268219,0.23269829154014587,0.9203203320503235,0.09696880728006363
4,0.18582996726036072,0.25543078780174255,0.15510429441928864,0.2701714038848877,0.15491443872451782,0.2282916158437729,0.14492875337600708,0.2611880898475647,0.1386670023202896,0.1602981984615326,0.23816664516925812,0.3112979531288147,0.26707953214645386,0.07402372360229492,0.4101085662841797,0.2865644693374634,0.4783070981502533,0.041961975395679474,0.5469347834587097,0.2753608524799347,0.6422505378723145,0.05309878662228584,0.596311628818512,0.266034334897995,0.5991313457489014,0.1323011964559555,0.8050881624221802,0.24951128661632538,0.781300961971283,0.11636526137590408,0.978840172290802,0.212270125746727,0.9144487977027893,0.0760575383901596
5,0.1826479732990265,0.26243892312049866,0.15277639031410217,0.2753813862800598,0.15323342382907867,0.23555760085582733,0.14291541278362274,0.26489385962486267,0.13650619983673096,0.16630873084068298,0.23715932667255402,0.3157517910003662,0.2693900167942047,0.07623143494129181,0.4058927893638611,0.2972065210342407,0.4799865484237671,0.043389350175857544,0.5335090756416321,0.28640317916870117,0.6440476179122925,0.05355754494667053,0.5938320755958557,0.2710670232772827,0.6016128659248352,0.14009122550487518,0.8099921941757202,0.247285857796669,0.7911803126335144,0.12321051210165024,0.9773781895637512,0.20205873250961304,0.9129182696342468,0.07064104080200195
6,0.18268051743507385,0.2602791488170624,0.15327614545822144,0.27433136105537415,0.15274804830551147,0.2340567260980606,0.142568439245224,0.2643822133541107,0.1357291042804718,0.16597890853881836,0.23599129915237427,0.31333959102630615,0.2704887390136719,0.07532341778278351,0.4042940139770508,0.29376882314682007,0.476871132850647,0.0439935103058815,0.5333429574966431,0.28242993354797363,0.6398427486419678,0.053006306290626526,0.5999399423599243,0.2657928764820099,0.6036132574081421,0.13855141401290894,0.8043090105056763,0.23615285754203796,0.7948445081710815,0.11852503567934036,0.9563897848129272,0.1882178783416748,0.8998228907585144,0.06622038036584854
7,0.1808161586523056,0.26304659247398376,0.15124407410621643,0.2768484354019165,0.15135304629802704,0.2374410480260849,0.14173844456672668,0.26631873846054077,0.13573938608169556,0.17076550424098969,0.23484313488006592,0.312570720911026,0.267421156167984,0.08233892917633057,0.403916597366333,0.2916657626628876,0.4731101989746094,0.048751480877399445,0.550041675567627,0.28607895970344543,0.6334537267684937,0.051955755800008774,0.5976169109344482,0.2642015516757965,0.6002783179283142,0.14001677930355072,0.7995326519012451,0.23073969781398773,0.7929946184158325,0.11930970847606659,0.9629576206207275,0.1844058483839035,0.9231751561164856,0.062229108065366745
8,0.18074961006641388,0.26519864797592163,0.15095636248588562,0.27724963426589966,0.15088635683059692,0.23928727209568024,0.14183059334754944,0.264818012714386,0.13454413414001465,0.1714363694190979,0.23782671988010406,0.3148328363895416,0.27112820744514465,0.0778215304017067,0.4181846082210541,0.30654942989349365,0.47540608048439026,0.04463581368327141,0.5789906978607178,0.309681236743927,0.6376473903656006,0.04914504289627075,0.6029634475708008,0.2649526596069336,0.603221595287323,0.13516780734062195,0.8257430195808411,0.21186262369155884,0.8294980525970459,0.10705746710300446,0.944459855556488,0.13877427577972412,0.9537062644958496,0.05404999479651451
9,0.18468864262104034,0.2648412883281708,0.1539687067270279,0.2783247232437134,0.15311427414417267,0.23896577954292297,0.14519309997558594,0.2658693790435791,0.13675493001937866,0.16897454857826233,0.2389281988143921,0.31351566314697266,0.27685457468032837,0.07603330910205841,0.41833093762397766,0.32401496171951294,0.4841853082180023,0.042699575424194336,0.574282169342041,0.3218759298324585,0.6519596576690674,0.04496598243713379,0.6075512170791626,0.26517659425735474,0.611885130405426,0.13491620123386383,0.8423612117767334,0.20428481698036194,0.8419272899627686,0.11947400122880936,0.9704912900924683,0.13779903948307037,0.9692516922950745,0.04614657908678055
10,0.18720437586307526,0.27482858300209045,0.15685869753360748,0.29210641980171204,0.15366137027740479,0.24909672141075134,0.14681923389434814,0.2788810133934021,0.13684439659118652,0.178105428814888,0.24439547955989838,0.3278447091579437,0.2815295457839966,0.08492977172136307,0.43043437600135803,0.3386540114879608,0.48741990327835083,0.04660361260175705,0.598434329032898,0.3375309109687805,0.6577680706977844,0.0465787872672081,0.6081557273864746,0.2758773863315582,0.6140967607498169,0.14360296726226807,0.8747337460517883,0.20426075160503387,0.8802564740180969,0.13967525959014893,0.9575908184051514,0.08050064742565155,0.9690818190574646,0.04207176715135574
11,0.18978899717330933,0.28788992762565613,0.16061489284038544,0.30272796750068665,0.15758058428764343,0.25813376903533936,0.15121537446975708,0.2864205837249756,0.14351731538772583,0.18726280331611633,0.2504493296146393,0.33387917280197144,0.28569620847702026,0.09378647804260254,0.4386075735092163,0.34309107065200806,0.4911462962627411,0.05497963726520538,0.599977970123291,0.3596467673778534,0.6700283885002136,0.049210429191589355,0.6170226335525513,0.28292766213417053,0.6220942139625549,0.14797933399677277,0.8819222450256348,0.2092728316783905,0.8878469467163086,0.14350715279579163,0.9576093554496765,0.07502658665180206,0.9731244444847107,0.04167824238538742
12,0.194756880402565,0.2976215183734894,0.16323770582675934,0.31250816583633423,0.16272184252738953,0.26857414841651917,0.15254472196102142,0.29824143648147583,0.14759625494480133,0.19620783627033234,0.25459322333335876,0.3408302366733551,0.2930550277233124,0.10214848071336746,0.4428563714027405,0.35415759682655334,0.5032840967178345,0.05686655640602112,0.6115130186080933,0.3789995312690735,0.6858322620391846,0.05038800090551376,0.6314001679420471,0.29396674036979675,0.6348245739936829,0.15668664872646332,0.8717597723007202,0.2049543708562851,0.8913248181343079,0.1670892983675003,0.9649788737297058,0.05150045454502106,0.979498028755188,0.032873496413230896
